Collection,Company,Product,Variant,Translations,Unit Cost,Updated At,Inventory Quantity
Noodles & Udon,Chef Shuo,Chef Shuo · One Person Noodle Series(630g),Japanese Style Ramen With BBQ Pork,"郭生说 · 面食系列(630g), 豚骨叉烧拉面",6.9 CAD,2023-11-07T03:22:48Z,0
Noodles & Udon,Da Han Kou,Da Han Kou · Frozen Sesame Paste Noodles (5*228g),No Variant,大汉口 · 热干面冷冻鲜面带料包&辣萝卜 (5*228g),6.8 CAD,2024-03-15T06:09:55Z,4
Noodles & Udon,Heiwa,Heiwa · Frozen Sanuki Style Udon (1.25kg),No Variant,平和 · 日式乌冬面 (1.25kg),N/A,2024-02-08T04:51:30Z,2
Noodles & Udon,JiLu,JiLu · Frozen Egg Ramen Noodle (400g),No Variant,冀鲁 · 农场鸡蛋拉面 (400g),1.2 CAD,2023-12-29T00:38:16Z,0
Noodles & Udon,JiLu,JiLu · Frozen Egg Broad Noodle (400g),No Variant,冀鲁 · 农场鸡蛋刀削面 (400g),1.2 CAD,2023-12-29T00:40:58Z,0
Noodles & Udon,JiLu,JiLu · Frozen Buckwheat Noodle (1kg),No Variant,冀鲁 · 农场荞麦面 (1Kg),3.0 CAD,2023-12-29T00:44:12Z,0
Noodles & Udon,JiLu,JiLu · Frozen Egg Ramen Noodle (1kg),No Variant,冀鲁 · 农场鸡蛋拉面 (1kg),3.0 CAD,2024-01-26T07:07:10Z,0
Noodles & Udon,Korean Wang,Korean Wang · Saeng Kalkuksoo Frozen Noodle (1kg),No Variant,王牌· 手打刀切面 (1kg),4.5 CAD,2023-11-07T03:22:55Z,0
Noodles & Udon,Korean Wang,Korean Wang · Saeng Udon Chajang Frozen Noodle (1kg),No Variant,王牌 · 冷冻生乌冬炸酱面 (1kg),4.5 CAD,2023-11-07T03:22:56Z,0
Noodles & Udon,Lucky Pearl,Lucky Pearl · Beijing Dry Noodles (4lb),No Variant,皇珠 · 老北京挂面 (4lb),4.0 CAD,2024-01-06T05:34:20Z,0
Nuts & Seeds & Peanuts,ChaCha,ChaCha · Original Flavor Sunflower Seeds (260g),No Variant,洽洽 · 原味瓜子 (260g),N/A,2023-12-27T20:33:58Z,0
Nuts & Seeds & Peanuts,ChaCha,ChaCha · Five Spices Flavor Sunflower Seeds (260g),No Variant,洽洽 · 五香味瓜子(260g),N/A,2023-12-27T20:33:46Z,0
Nuts & Seeds & Peanuts,ChaCha,ChaCha · Caramel Flavor Sunflower Seeds (260g),No Variant,洽洽 · 焦糖味瓜子 (260g),N/A,2023-12-27T20:33:21Z,0
Nuts & Seeds & Peanuts,ChaCha,ChaCha · Pecan Flavor Sunflower Seeds (260g),No Variant,洽洽 · 山核瓜子 (260g),N/A,2023-12-27T20:34:12Z,0
Nuts & Seeds & Peanuts,Gan Yuan,Gan Yuan · Garlic Flavor Peas (285g),No Variant,甘源 · 蒜香味青豌豆 (285g),3.0 CAD,2024-01-31T09:44:40Z,0
Nuts & Seeds & Peanuts,Gan Yuan,Gan Yuan · Crab Flavor Sunflower Seeds (285g),No Variant,甘源 · 蟹黄味瓜子仁 (285g),3.0 CAD,2024-01-31T09:51:32Z,0
Nuts & Seeds & Peanuts,XunTangJi,XunTangJi · ChongQing Stanege Taste Horsebeans (200g),No Variant,渝兄 · 重庆怪味胡豆 (200g),N/A,2023-11-07T06:51:31Z,0
Onion & Garlic & Ginger,Unknown,Garlic Stem（2 Bunches）,No Variant,新鲜蒜苔(2捆),N/A,2023-11-09T00:01:37Z,5
Onion & Garlic & Ginger,Unknown,Green Onion (2 Bunches),No Variant,新鲜青葱 (2捆),N/A,2023-11-07T16:40:56Z,0
Onion & Garlic & Ginger,Unknown,Chinese Coriander (Bunch),No Variant,中国香菜 (1捆),N/A,2023-12-27T20:40:10Z,0
Onion & Garlic & Ginger,Unknown,Peeled Garlic 0.35LB,No Variant,剥皮蒜肉 (大约0.35LB),N/A,2023-11-10T16:18:22Z,0
Orange & Citrus & Pomelo,Unknown,Vietnam Red Pomelo,One,越南粉心青柚(蜜柚宝贝),N/A,2023-11-03T02:41:04Z,0
Orange & Citrus & Pomelo,Unknown,Vietnam Red Pomelo,Two,越南粉心青柚(蜜柚宝贝),N/A,2023-11-03T02:41:04Z,0
Other Veggies,Unknown,English Cucumber 黄瓜 2pcs,No Variant,长青瓜 (2根),N/A,2024-01-28T01:12:56Z,4
Other Veggies,Unknown,Nappa,No Variant,绍菜 (颗),N/A,2023-11-30T06:54:41Z,0
Other Veggies,Unknown,Korean Cabbage,No Variant,高丽菜 (颗),N/A,2023-11-01T20:39:37Z,0
Pancakes & Pies,BSY,BSY · Frozen Kusa Mochi (360g),No Variant,半淞园 · 艾草豆沙青团 (360g),2.8 CAD,2024-02-02T06:29:24Z,0
Pancakes & Pies,Peking,Peking · Leek Cake (460g),No Variant,老北京 · 韭菜馅饼(460g),4.5 CAD,2023-11-22T02:17:46Z,3
Pancakes & Pies,San Quan,San Quan · Frozen Pumpkin Pancake (300g),No Variant,三全 · 原味南瓜饼 (300g),2.0 CAD,2024-02-02T06:23:05Z,5
Pancakes & Pies,San Quan,San Quan · Frozen Red Bean Sesame Ball (260g),No Variant,三全 · 豆沙芝麻球 (260g),2.0 CAD,2024-02-02T06:18:53Z,5
Pancakes & Pies,San Quan,San Quan · Shredded Pancake Series (4*80g),Original,"三全 · 手抓饼系列 (4*80g), 原味",2.5 CAD,2024-01-20T21:45:34Z,1
Pancakes & Pies,Synear,Synear · Shredded Pancake (5*100g),No Variant,思念 · 原味手抓饼 (5*100g),3.0 CAD,2023-11-07T03:23:12Z,0
Pork,Unknown,Frozen Slices Pork Back Ribs Cut,750g,"冷冻切条精选猪背脊排骨 , 750g",5.59 CAD,2024-02-08T03:40:52Z,0
Pork,Unknown,Frozen Pork Belly (Skin OFF),560g,"冷冻厚切去皮猪腩(五花肉）, 560克",4.99 CAD,2024-02-08T03:52:56Z,0
Pork,Unknown,Frozen Pork Belly (Skin OFF),1LB,"冷冻厚切去皮猪腩(五花肉）, 1磅装",4.99 CAD,2024-02-08T03:52:56Z,0
Pork,Unknown,Frozen Slices Pork Belly (Skin Off),280g to 290g,"冷冻切片猪五花肉 , 280g to 290g",4.99 CAD,2024-02-08T03:30:15Z,0
Pork,Unknown,Frozen Slices Pork Belly (Skin Off),370g,"冷冻切片猪五花肉 , 370g",4.99 CAD,2024-02-08T03:30:15Z,0
Pork,Unknown,Frozen Slices Pork Belly (Skin Off),400g,"冷冻切片猪五花肉 , 400g",4.99 CAD,2024-02-08T03:30:15Z,0
Pork,Unknown,Frozen Slices Spare Ribs Cut,About 570g,"冷冻切条猪肋排骨 , 大约570g",8.78 CAD,2024-02-08T03:45:34Z,0
Pork,Unknown,Frozen Slices Spare Ribs Cut,About 500g,"冷冻切条猪肋排骨 , 大约500g",8.78 CAD,2024-02-08T03:45:34Z,0
Pork,Unknown,Frozen Slices Spare Ribs Cut,About 450g,"冷冻切条猪肋排骨 , 大约450g",8.78 CAD,2024-02-08T03:45:34Z,0
Pork,Unknown,Frozen Slices Spare Ribs Cut,About 400g,"冷冻切条猪肋排骨 , 大约400g",8.78 CAD,2024-02-08T03:45:34Z,0
Pork,Unknown,Frozen Pork Trotters Cut in 8 Pieces (About 3.5LB/Pack),No Variant,冷冻精选猪蹄2个切8大块 (3.3LB-3.5LB/包）,16.4 CAD,2024-01-07T04:34:20Z,0
Potato & Yam & Radish,Unknown,Yukon Golden Potato 2LB,No Variant,新鲜黄土豆 (大约2磅),N/A,2024-01-28T01:22:11Z,5
Potato & Yam & Radish,Unknown,Carrot 2LB,No Variant,新鲜胡萝卜 (大约2磅),N/A,2023-12-27T20:31:00Z,5
Potato & Yam & Radish,Unknown,White Radish 2.0-2.5LB,No Variant,新鲜白萝卜(大约2.0-2.5磅),N/A,2024-02-09T23:44:53Z,0
Ready To Eat,Chef Shuo,Chef Shuo · Juicy Pork Bun (360g),No Variant,郭生说 · 灌汤小笼包 (360g),4.0 CAD,2024-01-17T22:01:25Z,0
Ready To Eat,Chef Shuo,Chef Shuo · Pork Stomach and Chicken Soup with White Pepper(454g),No Variant,郭生说 · 胡辣猪肚鸡汤(454g),N/A,2023-12-27T19:37:39Z,5
Ready To Eat,Chef Shuo,Chef Shuo · Lamb Offal Soup(454g),No Variant,郭生说 · 招牌羊杂汤(454g),6.0 CAD,2023-12-27T19:36:44Z,0
Ready To Eat,Chef Shuo,Chef Shuo · Japanese Style Ramen With Chashu Pork (630g),No Variant,郭生说 · 日式豚骨叉烧拉面 (630g),7.0 CAD,2023-12-27T19:36:10Z,0
Ready To Eat,Chef Shuo,Chef Shuo · Beef Offal Soup (454g),No Variant,郭生说 · 招牌牛杂汤(454g),6.0 CAD,2023-12-27T19:33:55Z,0
Ready To Eat,Chef Shuo,Chef Shuo · Chinese Style Cooked Pork Feet (510g),No Variant,郭生说 · 流亭猪蹄 (510g),6.0 CAD,2023-12-27T19:35:31Z,0
Ready To Eat,Chef Shuo,Chef Shuo · Cooked Pork Hock (1020g),No Variant,郭生说 · 酱香猪肘(1020g),12.0 CAD,2023-12-27T19:35:49Z,0
Ready To Eat,Chef Shuo,Chef Shuo · Braised Pork Chitterlings(400g),No Variant,郭生说 · 酱卤肥肠 (400g),13.0 CAD,2023-12-27T19:34:11Z,0
Ready To Eat,Chef Shuo,Chef Shuo · Chinese Style Cooked Chicken(595g),No Variant,郭生说 · 道口烧鸡(595g),12.0 CAD,2023-12-27T19:35:19Z,0
Ready To Eat,Rice Brothers,Rice Brothers · Smoked Bamboo Shoot Tips (248g),No Variant,饭匹兄弟 · 烟笋尖 (248g),3.3 CAD,2023-12-18T23:51:16Z,0
Rice & Bean,AJ,AJ · Crystal Rice Cake (450g),No Variant,"米粉&豆类, 亚杰 · 水晶年糕条 (450g)",N/A,2024-01-08T03:36:53Z,0
Rice & Bean,CJ,CJ · Cooked White Rice (210g),1 Box (12*210g),"米&豆类, CJ · 韩国微波即食白米饭 (210g), 1箱 (12*210g)",N/A,2024-01-10T23:31:18Z,0
Rice & Bean,FuLinMen,FuLinMen · Wuchang Rice (5KG),No Variant,福临门 · 五常大米 (5KG),N/A,2023-12-11T21:46:36Z,0
Rice & Bean,YYH,YYH · NingXia Hulled Millet (750g),No Variant,月月红 · 宁夏同心黄小米 (750g),3.3 CAD,2024-01-26T14:55:36Z,3
Rice & Soups,12 Summers,12 Summers · Milk Black Rice Porridge (6*252ml),No Variant,"米&粥, 十二夏天 · 牛奶黑米燕窝粥 (6*252ml)",25.0 CAD,2024-01-10T23:06:30Z,2
Rice & Soups,12 Summers,12 Summers · Coconut Milk Oat Porridge (6*252ml),No Variant,"米&粥, 十二夏天 · 厚椰乳燕麦燕窝粥 (6*252ml)",25.0 CAD,2024-01-10T23:01:30Z,1
Rice & Soups,12 Summers,12 Summers · Osmanthus Quinoa Porridge (6*252ml),No Variant,"米&粥, 十二夏天 · 桂花黎麦燕窝粥 (6*252ml)",25.0 CAD,2024-01-20T20:23:08Z,3
Rice & Soups,DaLiYuan,DaLiYuan · Mixed Congee Series (360g),Longan&Lotus Seed,"达利园 · 八宝粥系列 (360g), 桂圆莲子",N/A,2023-12-27T20:54:15Z,0
Rice & Soups,DaLiYuan,DaLiYuan · Mixed Congee Series (360g),Red Bean&Coix Seed,"达利园 · 八宝粥系列 (360g), 红豆薏仁",N/A,2023-12-27T20:53:20Z,0
Rice & Soups,GSH,GSH · Sugar-Free Fat-Free Fermented Glutinous Rice (900g),No Variant,谷时候 · 米酒酒酿零蔗糖零脂肪 (900g),2.7 CAD,2024-02-15T02:29:23Z,0
Rice & Soups,Golden Apple,Golden Apple · Bean Vermicelli (300g),No Variant,金苹果 · 台湾粉丝 (300g),N/A,2024-01-27T16:05:37Z,0
Rice & Soups,Wahaha,Wahaha · Longan & Lotus Seed Eight Treasure Porridge (360g),2 Cans,"米&粥, 娃哈哈 · 桂圆莲子八宝粥 (360g), 2罐",1.0 CAD,2024-01-11T01:20:32Z,2
Rice & Soups,Wahaha,Wahaha · Longan & Lotus Seed Eight Treasure Porridge (360g),4 Cans,"米&粥, 娃哈哈 · 桂圆莲子八宝粥 (360g), 4罐",1.0 CAD,2024-01-11T01:20:32Z,0
Rice & Soups,Wahaha,Wahaha · Longan & Lotus Seed Eight Treasure Porridge (360g),12 Cans,"米&粥, 娃哈哈 · 桂圆莲子八宝粥 (360g), 12罐",1.0 CAD,2024-01-11T01:20:32Z,0
Rice & Soups,Yin Lu,Yin Lu · Purple Potato And Purple Rice Porridge (280g),1 Box (12*280g),"银鹭 · 紫薯紫米粥 (280g), 1 箱 (12*280g)",N/A,2024-01-23T17:06:59Z,0
Rice & Soups,Yin Lu,Yin Lu · Coconut Milk Oatmeal Porridge (280g),1 Box (12*280g),"银鹭 · 椰奶燕麦粥 (280g), 1 箱 (12*280g)",N/A,2024-01-23T17:10:34Z,0
Rice & Soups,Yin Lu,Yin Lu · Barley Red Bean Porridge (280g),1 Box (12*280g),"银鹭 · 薏仁红豆粥 (280g), 1 箱 (12*280g)",N/A,2024-01-23T17:02:20Z,1
Rice & Soups,Yin Lu,Yin Lu · Lotus Seed Corn Porridge (280g),1 Box (12*280g),"银鹭 · 莲子玉米粥 (280g), 1 箱  (12*280g)",N/A,2024-01-23T17:17:22Z,0
Rice & Soups,Yin Lu,Yin Lu · Black Rice Porridge (280g),1 Bottle (280g),"银鹭 · 黑米粥 (280g), 1 瓶 (280g)",1.13 CAD,2024-01-23T17:23:05Z,0
Rice & Soups,Yin Lu,Yin Lu · Black Rice Porridge (280g),1 Box (12*280g),"银鹭 · 黑米粥 (280g), 1 箱 (12*280g)",1.13 CAD,2024-01-23T17:23:05Z,0
Rice & Soups,Yin Lu,Yin Lu · Longan&Lotus Seed Mixed Congee(6*360g),No Variant,银鹭 · 桂圆莲子八宝粥 (6*360g),7.0 CAD,2023-11-14T22:52:06Z,0
Rice Balls & Rice Cakes,San Quan,San Quan · Frozen Glutinious Rice Balls (320g),No Variant,三全 · 福字黑芝麻汤圆 (320g),2.2 CAD,2024-02-02T06:15:54Z,0
Rice Balls & Rice Cakes,San Quan,San Quan · Frozen Sweet Potato Balls (400g),No Variant,三全 · 香芋地瓜丸 (400g),3.0 CAD,2023-12-28T23:38:03Z,4
Rice Balls & Rice Cakes,San Quan,San Quan · Black Sesames Rice Balls (400g),No Variant,三全 · 黑糯米黑芝麻汤圆 (400g),2.5 CAD,2023-12-18T23:28:50Z,0
Rice Balls & Rice Cakes,Synear,Synear · Rice Ball Series (400g),Sesame,"思念 · 宁波风味汤圆系列, 醇香黑芝麻",2.5 CAD,2023-11-07T03:22:57Z,0
Rice Balls & Rice Cakes,Synear,Synear · Rice Ball Series (400g),Black Sesames,"思念 · 宁波风味汤圆系列, 黑糯米黑芝麻",2.5 CAD,2023-11-07T03:22:57Z,0
Rice Balls & Rice Cakes,Synear,Synear · Rice Ball Series (400g),Peanuts,"思念 · 宁波风味汤圆系列, 香脆花生",N/A,2023-11-07T03:22:57Z,4
Rice Balls & Rice Cakes,Synear,Synear · Rice Ball Series (400g),Red Bean,"思念 · 宁波风味汤圆系列, 绵润豆沙",2.5 CAD,2023-11-07T03:22:57Z,0
Rice Balls & Rice Cakes,Synear,Synear · Black Sesame & Proso Millet Rice Ball (454g),No Variant,思念 · 大黄米黑芝麻汤圆(454g),2.5 CAD,2024-02-14T04:11:54Z,0
Rice Balls & Rice Cakes,Synear,Synear · Mixed Rice Ball (260g),No Variant,思念 · 彩趣小小汤圆 (260g),2.5 CAD,2023-10-31T23:27:18Z,0
Rice Balls & Rice Cakes,Synear,Synear · Duck Egg Yolk Rice Ball (320g),No Variant,思念 · 蛋黄流沙玉汤圆 (320g),N/A,2023-11-07T03:22:57Z,0
Rice Balls & Rice Cakes,Wan Chai Ferry,Wan Chai Ferry · Frozen Mini Glutinious Rice Ball (360g),No Variant,湾仔码头 · 迷你水晶汤圆 (360g),6.0 CAD,2024-01-06T03:46:12Z,0
Rice Balls & Rice Cakes,Wan Chai Ferry,Wan Chai Ferry · Frozen Glutinous Rice Ball (146g),No Variant,湾仔码头 · 椰风芒芒爆浆啵啵小圆子 (146g),4.8 CAD,2023-12-29T00:14:35Z,0
Rice Balls & Rice Cakes,Wan Chai Ferry,Wan Chai Ferry · Frozen Glutinous Taro Rice Ball (146g),No Variant,湾仔码头 · 纯牛乳茶芋泥爆浆啵啵小圆子 (146g),4.8 CAD,2023-12-29T00:11:00Z,0
Rice Balls & Rice Cakes,XMLS,XMLS · Yogut Burst Glutinous Rice Cakes Series (300g),No Variant,香米拉丝 · 酸奶爆浆糍粑 (300g),2.5 CAD,2023-11-28T03:06:05Z,0
Rice Crackers,Hot Kid,Hot Kid · Original Ball Cake (210g),No Variant,旺仔 · 小馒头 (210g),N/A,2023-11-07T06:51:51Z,0
Rice Crackers,Mi Lao Tou,Mi Lao Tou · Peanut Wheat Cracker(400g）,No Variant,米老头 · 农夫小舍麦通花生味 (400g),3.3 CAD,2023-11-15T22:28:20Z,0
Rice Crackers,Mi Lao Tou,Mi Lao Tou · Sesame Wheat Cracker(400g）,No Variant,米老头 · 农夫小舍麦通芝麻味 (400g),3.3 CAD,2023-11-15T22:24:54Z,0
Rice Crackers,Mi Lao Tou,Mi Lao Tou · Peanut Rice Cracker(400g）,No Variant,米老头 · 米通花生味 (400g),3.3 CAD,2023-11-15T22:25:16Z,0
Rice Crackers,Samyang,Samyang · Hot Chicken Rice Cake(120g),No Variant,三养 · 辣鸡味年糕条 (120g),N/A,2023-11-07T06:51:29Z,0
Rice Crackers,Unknown,Mi Lao Tou ·Sesame Rice Cracker(400g）,No Variant,米老头 · 香米通芝麻味 (400g),3.3 CAD,2023-11-15T22:30:49Z,0
Rice Crackers,WMXZ,WMXZ · Spicy Flavor Black Rice Crispy Rice Crackers (210g),No Variant,"锅巴, 无名小卒 · 黑米锅巴麻辣味 (210g)",2.5 CAD,2024-01-10T22:03:21Z,5
Rice Crackers,WMXZ,WMXZ · Original Flavor Black Rice Crispy Rice Crackers (210g),No Variant,"锅巴, 无名小卒 · 黑米锅巴原味 (210g)",2.5 CAD,2024-01-10T21:59:06Z,3
Rice Crackers,WMXZ,WMXZ · Original Flavor Crispy Rice Crackers (210g),No Variant,"锅巴, 无名小卒 · 脆锅巴原味 (210g)",2.5 CAD,2024-01-10T22:13:11Z,0
Rice Crackers,WMXZ,WMXZ · Crawfish Flavor Crispy Rice Crackers (210g),No Variant,"锅巴, 无名小卒 · 脆锅巴小龙虾味 (210g)",2.5 CAD,2024-01-10T22:19:52Z,0
Rice Crackers,WMXZ,WMXZ · Crab Flavor Crispy Rice Crackers (210g),No Variant,"锅巴, 无名小卒 · 脆锅巴蟹黄味 (210g)",2.5 CAD,2024-01-10T22:11:46Z,0
Rice Crackers,WMXZ,WMXZ · Spicy Flavor Crispy Rice Crackers (210g),No Variant,"锅巴, 无名小卒 · 脆锅巴麻辣味 (210g)",2.5 CAD,2024-01-10T22:08:59Z,0
Rice Crackers,Want Want,Want Want · Original Flavor Golden Rice Crackers (60g),No Variant,旺旺 · 小小酥原味 (60g),1.3 CAD,2024-02-04T23:52:07Z,4
Rice Crackers,Want Want,Want Want  · Sea Salt Rice Crackers (150g),No Variant,旺旺 · 盐味厚烧（150g）,2.65 CAD,2023-12-07T05:10:12Z,4
Rice Crackers,Want Want,Want Want  · Seaweed Rice Crackers (160g),No Variant,旺旺 · 海苔厚烧 (160g),2.65 CAD,2023-12-07T06:17:09Z,0
Rice Crackers,Want Want,Want Want · Crunchy Senbei Rice Crackers (155g),No Variant,旺旺 · 大仙贝酥 (155g),3.1 CAD,2023-12-07T04:59:03Z,0
Rice Crackers,Want Want,Want Want · Spicy Flavor Shelly Senbei Rice Crackers (150g),No Variant,旺旺 · 香辣味旺旺雪饼 (150g),2.81 CAD,2023-12-07T04:31:29Z,0
Rice Crackers,Want Want,Want Want · Shallot Chicken Flavor Golden Rice Crackers（180g）,No Variant,旺旺 · 葱香鸡味小小酥 (160g),N/A,2023-11-07T06:51:49Z,0
Rice Crackers,Want Want,Want Want · Black Pepper Flavor Golden Rice Crackers (180g),No Variant,旺旺 · 黑胡椒味小小酥 (180g),3.5 CAD,2023-11-15T22:43:20Z,0
Rice Crackers,Want Want,Want Want  · Shelly Rice Cracker (400g),No Variant,旺旺 · 雪饼经济包 (400g),N/A,2023-11-07T06:51:52Z,5
Rice Crackers,Want Want,Want Want · Senbei Rice Cracker (92g),No Variant,旺旺 · 旺旺仙贝 (400g),N/A,2023-11-07T06:51:54Z,0
Rice Crackers,Want Want,Want Want · Original Flavor Golden Rice Crackers (160g),No Variant,旺旺 · 原味小小酥 (160g),N/A,2023-11-07T06:51:50Z,0
Rice Crackers,Xiao Huan Xiong,Xiao Huan Xiong · Crisp Noodle Series (35g),Spicy Crab / 1 Bag,"小浣熊 · 干脆面系列 (35g), 销魂香辣蟹味, 1包",N/A,2023-11-26T22:29:44Z,0
Rice Crackers,Xiao Huan Xiong,Xiao Huan Xiong · Crisp Noodle Series (35g),Spicy Crab / 5 Bags,"小浣熊 · 干脆面系列 (35g), 销魂香辣蟹味, 5包",N/A,2023-11-26T22:29:44Z,0
Rice Crackers,Xiao Huan Xiong,Xiao Huan Xiong · Crisp Noodle Series (35g),Tomato Stewed / 1 Bag,"小浣熊 · 干脆面系列 (35g), 番茄红烩味, 1包",N/A,2023-11-26T22:29:44Z,0
Rice Crackers,Xiao Huan Xiong,Xiao Huan Xiong · Crisp Noodle Series (35g),Tomato Stewed / 5 Bags,"小浣熊 · 干脆面系列 (35g), 番茄红烩味, 5包",N/A,2023-11-26T22:29:44Z,0
Rice Crackers,Xiao Huan Xiong,Xiao Huan Xiong · Crisp Noodle Series (35g),Orleans Chicken Wing / 1 Bag,"小浣熊 · 干脆面系列 (35g), 奥尔良烤翅味, 1包",N/A,2023-11-26T22:29:44Z,0
Rice Crackers,Xiao Huan Xiong,Xiao Huan Xiong · Crisp Noodle Series (35g),Orleans Chicken Wing / 5 Bags,"小浣熊 · 干脆面系列 (35g), 奥尔良烤翅味, 5包",N/A,2023-11-26T22:29:44Z,0
Rice Crackers,Xiao Huan Xiong,Xiao Huan Xiong · Crisp Noodle Series (35g),BBQ Flavor / 1 Bag,"小浣熊 · 干脆面系列 (35g), 烧烤风味, 1包",N/A,2023-12-30T01:39:04Z,0
Rice Crackers,Xiao Huan Xiong,Xiao Huan Xiong · Crisp Noodle Series (35g),BBQ Flavor / 5 Bags,"小浣熊 · 干脆面系列 (35g), 烧烤风味, 5包",N/A,2023-12-30T01:39:04Z,0
Rice Crackers,XunTangJi,XunTangJi · Spicy Grilled Fish Rice Crust(80g),No Variant,寻唐记 · 麻辣烤鱼味锅巴 (80g),N/A,2023-11-07T06:51:26Z,0
Rice Crackers,XunTangJi,XunTangJi · Spicy Fried Crab Rice Crust(80g),No Variant,寻唐记 · 香辣炒蟹味锅巴 (80g),N/A,2023-11-07T06:51:27Z,0
Rice Crackers,YNL,YNL · BBQ Flavor Crispy Rice Crackers (170g),No Variant,友能量 · 肉松锅巴烧烤味 (170g),2.0 CAD,2024-01-17T18:29:56Z,3
Seafood Snacks,JinZai,JinZai · Fired Hot and Spicy Fish (110g),No Variant,劲仔 · 麻辣味小鱼 (110g),2.6 CAD,2023-12-09T10:01:48Z,0
Seafood Snacks,JinZai,JinZai · Fire Fish With Sauce (110g),No Variant,劲仔 · 酱汁味小鱼 (110g),2.6 CAD,2023-12-09T10:05:11Z,0
Seafood Snacks,JinZai,JinZai · Spicy Fish (110g),No Variant,劲仔 · 香辣味小鱼 (110g),2.6 CAD,2023-12-09T09:59:23Z,0
Seafood Snacks,JinZai,JinZai · Fired Hot and Spicy Fish (12g*20),No Variant,劲仔 · 麻辣味小鱼 (12g*20),4.8 CAD,2023-12-09T05:37:28Z,0
Seafood Snacks,JinZai,JinZai · Fried Spicy Fish (12g*20),No Variant,劲仔 · 香辣味小鱼 (12g*20),4.8 CAD,2023-12-09T05:30:05Z,0
Seafood Snacks,Uncle Yu,Uncle Yu · Spicy Squid Fillet (60g),No Variant,渔家翁 · 香辣味鱿鱼片 (60g),N/A,2023-11-07T06:51:27Z,1
Seafood Snacks,Wei Long,Wei Long · Fengchi Kelp(252g),No Variant,卫龙 · 风吃海带(252g),3.6 CAD,2023-12-09T03:55:17Z,0
Seafood Snacks,Wei Long,Wei Long · Spicy Little Fish(150g),No Variant,卫龙 · 小鱼 (150g),3.0 CAD,2023-12-27T19:59:44Z,0
Seafood Snacks,Wei Long,Wei Long · Spicy Fish Tofu(180g),No Variant,卫龙 · 鱼豆腐 (180g),N/A,2023-11-07T06:51:08Z,0
Seafood Snacks,Xiao Hu Ya,Xiao Hu Ya · Spicy Braised Lotus Root (308g),No Variant,小胡鸭 香辣味卤藕 (308g),4.8 CAD,2023-11-17T01:51:55Z,0
Seafood Snacks,Xiao Hu Ya,Xiao Hu Ya · Spicy Kelp (115g),No Variant,小胡鸭 · 香辣味海带 (115g),2.7 CAD,2023-11-17T01:48:56Z,0
Seafood Snacks,Zhua Yu De Mao,Zhua Yu De Mao · Chili Flavor Squid (80g),No Variant,抓鱼的猫 · 香辣鱿鱼 (80g),2.3 CAD,2024-01-31T16:32:12Z,4
Self-Heating Meals,Chef Shuo,Chef Shuo · Pepper Chicken (795g),No Variant,郭生说 · 新疆椒麻鸡 (795g) ,11.0 CAD,2023-12-21T20:04:59Z,0
Self-Heating Meals,HaiDiLao,HaiDiLao · Tomato & Pork Self-Heating Hot Pot (275g),No Variant,海底捞 · 番茄小酥肉自煮火锅套餐 (275g),6.5 CAD,2024-02-06T02:23:42Z,0
Self-Heating Meals,HaiDiLao,HaiDiLao · Cheng Du Self-Heating Hot Pot (300g),No Variant,海底捞 · 老成都自煮火锅套餐 (300g),6.5 CAD,2024-02-06T02:13:25Z,0
Self-Heating Meals,HaiDiLao,HaiDiLao · Beef Brisket&Tomato Self-cooking Hot Pot (365g),No Variant,海底捞 · 番茄牛腩自热锅 (365g),9.5 CAD,2023-11-10T16:11:25Z,0
Self-Heating Meals,HaiDiLao,HaiDiLao · Spicy Beef Self-cooking Hot Pot (435g),No Variant,海底捞 · 麻辣嫩牛自热锅 (435g),9.5 CAD,2023-11-10T16:13:58Z,0
Self-Heating Meals,HaiDiLao,HaiDiLao · Beef Tripe Self-cooking Hot Pot (435g),No Variant,海底捞 · 脆爽牛肚自热锅 (435g),9.5 CAD,2023-11-10T16:11:55Z,0
Self-Heating Meals,Kai Xiao Zao,Kai Xiao Zao · Kung Pao Chicken Flavor Self-Heating Pot (251g),No Variant,"自热饭, 开小灶 · 宫保鸡丁自热饭 (251g)",N/A,2024-01-10T21:35:33Z,4
Self-Heating Meals,Kai Xiao Zao,Kai Xiao Zao · Braised Beef Brisket With Potatoes Flavor Self-Heating Pot (251g),No Variant,"自热饭, 开小灶 · 土豆烩牛腩 (251g)",6.0 CAD,2024-01-10T21:18:56Z,0
Self-Heating Meals,Kai Xiao Zao,Kai Xiao Zao · Szechuan Boiled Beef Flavor Self-Heating Pot (241g),No Variant,"自热饭, 开小灶 · 水煮牛肉自热饭 (241g)",N/A,2024-01-10T21:21:42Z,0
Self-Heating Meals,Kai Xiao Zao,Kai Xiao Zao · Cantonese Sausage Clay Pot Rice Flavor Self-Heating Pot (182g),No Variant,"自热饭, 开小灶 · 广式腊肠煲仔饭 (182g)",6.0 CAD,2024-01-10T21:32:15Z,0
Self-Heating Meals,Mo Xiao Xian,Mo Xiao Xian · Braised Chicken Chunks Flavor Self-Heating Pot (275g),No Variant,莫小仙 · 黄焖鸡肉块味自热饭 (275g),6.0 CAD,2023-12-08T20:23:16Z,1
