Collection,Company,Product,Variant,Translations,Unit Cost,Updated At,Inventory Quantity
Noodles & Udon,SANUKI,SANUKI · Frozen Undon Noodle (5*230g),,SANUKI · 冷冻乌冬面 (5*230g),N/A,2024-01-23T18:53:13Z,0
Nuts & Seeds & Peanuts,BSCZ,BSCZ · Panda Pickled Bamboo Shoot (300g),,巴食川珍 · 8秒脆熊猫青细笋 (300g),2.3 CAD,2024-03-15T04:36:45Z,0
Nuts & Seeds & Peanuts,ChaCha,ChaCha · Original Flavor Sunflower Seeds (260g),,洽洽 · 原味瓜子 (260g),N/A,2023-12-27T20:33:58Z,0
Nuts & Seeds & Peanuts,ChaCha,ChaCha · Five Spices Flavor Sunflower Seeds (260g),,洽洽 · 五香味瓜子(260g),N/A,2023-12-27T20:33:46Z,0
Nuts & Seeds & Peanuts,ChaCha,ChaCha · Caramel Flavor Sunflower Seeds (260g),,洽洽 · 焦糖味瓜子 (260g),N/A,2023-12-27T20:33:21Z,0
Nuts & Seeds & Peanuts,ChaCha,ChaCha · Pecan Flavor Sunflower Seeds (260g),,洽洽 · 山核瓜子 (260g),N/A,2023-12-27T20:34:12Z,0
Nuts & Seeds & Peanuts,Gan Yuan,Gan Yuan · Garlic Flavor Peas (285g),,甘源 · 蒜香味青豌豆 (285g),3.0 CAD,2024-01-31T09:44:40Z,0
Nuts & Seeds & Peanuts,Gan Yuan,Gan Yuan · Crab Flavor Sunflower Seeds (285g),,甘源 · 蟹黄味瓜子仁 (285g),3.0 CAD,2024-01-31T09:51:32Z,0
Nuts & Seeds & Peanuts,Xi Gui Zi,Xi Gui Zi · Sweet Chestnut (220g),,喜桂子 · 油栗仁 (220g),3.0 CAD,2024-03-15T03:32:34Z,1
Nuts & Seeds & Peanuts,XunTangJi,XunTangJi · ChongQing Stanege Taste Horsebeans (200g),,渝兄 · 重庆怪味胡豆 (200g),N/A,2023-11-07T06:51:31Z,0
Onion & Garlic & Ginger,Unknown,Ginger 300g,,新鲜生姜 (300g),N/A,2023-11-09T02:22:28Z,4
Onion & Garlic & Ginger,Unknown,Peeled Garlic 0.35LB,,剥皮蒜肉 (大约0.35LB),N/A,2023-11-10T16:18:22Z,0
Other Veggies,HeCheng,HeCheng · Frozen Soy Bean Seeds (400g),,和诚 · 冷冻毛豆仁 (400g),1.8 CAD,2024-01-06T07:45:31Z,0
Other Veggies,Unknown,Nappa,,绍菜 (颗),N/A,2023-11-30T06:54:41Z,0
Other Veggies,Unknown,Korean Cabbage,,高丽菜 (颗),N/A,2023-11-01T20:39:37Z,0
Pancakes & Pies,Peking,Peking · Leek Cake (460g),,老北京 · 韭菜馅饼(460g),4.5 CAD,2023-11-22T02:17:46Z,0
Pancakes & Pies,San Quan,San Quan · Frozen Pumpkin Pancake (300g),,三全 · 原味南瓜饼 (300g),2.0 CAD,2024-02-02T06:23:05Z,0
Pancakes & Pies,San Quan,San Quan · Frozen Red Bean Sesame Ball (260g),,三全 · 豆沙芝麻球 (260g),2.0 CAD,2024-02-02T06:18:53Z,0
Pancakes & Pies,San Quan,San Quan · Shredded Pancake Series (4*80g),,三全 · 手抓饼系列 (4*80g),2.5 CAD,2024-01-20T21:45:47Z,0
Pancakes & Pies,San Quan,San Quan · Shredded Pancake Series (4*80g),,三全 · 手抓饼系列 (4*80g),N/A,2024-01-20T21:45:55Z,3
Pancakes & Pies,Synear,Synear · Shredded Pancake (5*100g),,思念 · 原味手抓饼 (5*100g),3.0 CAD,2023-11-07T03:23:12Z,0
Pork,Unknown,Frozen Pork Belly (Skin OFF),,冷冻厚切去皮猪腩(五花肉）,4.99 CAD,2024-02-08T03:52:56Z,0
Pork,Unknown,Frozen Pork Belly Slabs Skin On (About 2LB/Pack),,冷冻整块带皮厚切猪腩 (大约2LB/包),17.45 CAD,2024-02-08T16:21:06Z,0
Pork,Unknown,Frozen Pork Spare Ribs Cut in Cubes (1LB/Pack),,冷冻猪肋排骨切块 (约1LB/包),7.46 CAD,2024-01-07T03:54:46Z,0
Pork,Unknown,Frozen Pork Trotters Cut in 8 Pieces (About 3.5LB/Pack),,冷冻精选猪蹄2个切8大块 (3.3LB-3.5LB/包）,16.4 CAD,2024-01-07T04:34:20Z,0
Potato & Yam & Radish,Unknown,Yukon Golden Potato 2LB,,新鲜黄土豆 (大约2磅),N/A,2024-01-28T01:22:11Z,0
Ready To Eat,Chef Shuo,Chef Shuo · Juicy Pork Bun (360g),,郭生说 · 灌汤小笼包 (360g),4.0 CAD,2024-01-17T22:01:25Z,0
Ready To Eat,Chef Shuo,Chef Shuo · Pork Stomach and Chicken Soup with White Pepper(454g),,郭生说 · 胡辣猪肚鸡汤(454g),N/A,2023-12-27T19:37:39Z,5
Ready To Eat,Chef Shuo,Chef Shuo · Lamb Offal Soup(454g),,郭生说 · 招牌羊杂汤(454g),6.0 CAD,2023-12-27T19:36:44Z,0
Ready To Eat,Chef Shuo,Chef Shuo · Japanese Style Ramen With Chashu Pork (630g),,郭生说 · 日式豚骨叉烧拉面 (630g),7.0 CAD,2023-12-27T19:36:10Z,0
Ready To Eat,Chef Shuo,Chef Shuo · Beef Offal Soup (454g),,郭生说 · 招牌牛杂汤(454g),6.0 CAD,2023-12-27T19:33:55Z,0
Ready To Eat,Chef Shuo,Chef Shuo · Chinese Style Cooked Pork Feet (510g),,郭生说 · 流亭猪蹄 (510g),6.0 CAD,2023-12-27T19:35:31Z,0
Ready To Eat,Chef Shuo,Chef Shuo · Cooked Pork Hock (1020g),,郭生说 · 酱香猪肘(1020g),12.0 CAD,2023-12-27T19:35:49Z,0
Ready To Eat,Chef Shuo,Chef Shuo · Braised Pork Chitterlings(400g),,郭生说 · 酱卤肥肠 (400g),13.0 CAD,2023-12-27T19:34:11Z,0
Ready To Eat,Chef Shuo,Chef Shuo · Chinese Style Cooked Chicken(595g),,郭生说 · 道口烧鸡(595g),12.0 CAD,2023-12-27T19:35:19Z,0
Ready To Eat,Rice Brothers,Rice Brothers · Smoked Bamboo Shoot Tips (248g),,饭匹兄弟 · 烟笋尖 (248g),3.3 CAD,2023-12-18T23:51:16Z,2
Rice & Bean,AJ,AJ · Crystal Rice Cake (450g),,"米粉&豆类, 亚杰 · 水晶年糕条 (450g)",N/A,2024-01-08T03:36:53Z,0
Rice & Bean,CJ,CJ · Cooked White Rice (210g),,"米&豆类, CJ · 韩国微波即食白米饭 (210g)",N/A,2024-01-10T23:31:18Z,0
Rice & Bean,CJ,CJ · Cooked White Rice (210g),,"米&豆类, CJ · 韩国微波即食白米饭 (210g)",N/A,2024-01-10T23:31:18Z,0
Rice & Bean,FuLinMen,FuLinMen · Wuchang Rice (5KG),,福临门 · 五常大米 (5KG),N/A,2023-12-11T21:46:36Z,0
Rice & Bean,Sekka Select,Sekka Select · Premium Medium Grain Rice (6.8KG),,雪花 · 寿司米 (6.8KG),13.5 CAD,2024-01-24T06:26:29Z,0
Rice & Bean,YYH,YYH · NingXia Hulled Millet (750g),,月月红 · 宁夏同心黄小米 (750g),3.3 CAD,2024-01-26T14:55:36Z,5
Rice & Bean,YYH,YYH · ShanXi Black Rice (750g),,月月红 · 陕西西洋黑米 (750g),3.3 CAD,2024-01-27T01:06:46Z,3
Rice & Bean,YunXiangGuDao,YunXiangGuDao · Premium Northeast Round Rice (6KG),,云乡古稻 · 东北圆米 (6KG),13.5 CAD,2024-01-24T06:29:47Z,5
Rice & Soups,12 Summers,12 Summers · Osmanthus Quinoa Porridge (6*252ml),,"米&粥, 十二夏天 · 桂花黎麦燕窝粥 (6*252ml)",25.0 CAD,2024-01-20T20:23:08Z,3
Rice & Soups,12 Summers,12 Summers · Coconut Milk Oat Porridge (6*252ml),,"米&粥, 十二夏天 · 厚椰乳燕麦燕窝粥 (6*252ml)",25.0 CAD,2024-01-10T23:01:30Z,0
Rice & Soups,12 Summers,12 Summers · Milk Black Rice Porridge (6*252ml),,"米&粥, 十二夏天 · 牛奶黑米燕窝粥 (6*252ml)",25.0 CAD,2024-01-10T23:06:30Z,0
Rice & Soups,DaLiYuan,DaLiYuan · Mixed Congee Series (360g),,达利园 · 八宝粥系列 (360g),N/A,2023-12-27T20:54:15Z,0
Rice & Soups,DaLiYuan,DaLiYuan · Mixed Congee Series (360g),,达利园 · 八宝粥系列 (360g),N/A,2023-12-27T20:53:38Z,2
Rice & Soups,DaLiYuan,DaLiYuan · Mixed Congee Series (360g),,达利园 · 八宝粥系列 (360g),N/A,2023-12-27T20:53:20Z,0
Rice & Soups,GSH,GSH · Sugar-Free Fat-Free Fermented Glutinous Rice (900g),,谷时候 · 米酒酒酿零蔗糖零脂肪 (900g),2.7 CAD,2024-02-15T02:29:23Z,0
Rice & Soups,Wahaha,Wahaha · Longan & Lotus Seed Eight Treasure Porridge (360g),,"米&粥, 娃哈哈 · 桂圆莲子八宝粥 (360g)",1.0 CAD,2024-01-11T01:20:32Z,0
Rice & Soups,Wahaha,Wahaha · Longan & Lotus Seed Eight Treasure Porridge (360g),,"米&粥, 娃哈哈 · 桂圆莲子八宝粥 (360g)",1.0 CAD,2024-01-11T01:20:32Z,0
Rice & Soups,Wahaha,Wahaha · Longan & Lotus Seed Eight Treasure Porridge (360g),,"米&粥, 娃哈哈 · 桂圆莲子八宝粥 (360g)",1.0 CAD,2024-01-11T01:20:32Z,0
Rice & Soups,Wahaha,Wahaha · Longan & Lotus Seed Eight Treasure Porridge (360g),,"米&粥, 娃哈哈 · 桂圆莲子八宝粥 (360g)",1.0 CAD,2024-01-11T01:20:32Z,0
Rice & Soups,Yin Lu,Yin Lu · Barley Red Bean Porridge (280g),,银鹭 · 薏仁红豆粥 (280g),N/A,2024-01-23T17:02:20Z,0
Rice & Soups,Yin Lu,Yin Lu · Lotus Seed Corn Porridge (280g),,银鹭 · 莲子玉米粥 (280g),N/A,2024-01-23T17:17:22Z,0
Rice & Soups,Yin Lu,Yin Lu · Coconut Milk Oatmeal Porridge (280g),,银鹭 · 椰奶燕麦粥 (280g),N/A,2024-01-23T17:10:34Z,0
Rice & Soups,Yin Lu,Yin Lu · Coconut Milk Oatmeal Porridge (280g),,银鹭 · 椰奶燕麦粥 (280g),N/A,2024-01-23T17:10:34Z,0
Rice & Soups,Yin Lu,Yin Lu · Purple Potato And Purple Rice Porridge (280g),,银鹭 · 紫薯紫米粥 (280g),N/A,2024-01-23T17:06:59Z,0
Rice & Soups,Yin Lu,Yin Lu · Purple Potato And Purple Rice Porridge (280g),,银鹭 · 紫薯紫米粥 (280g),N/A,2024-01-23T17:06:59Z,0
Rice & Soups,Yin Lu,Yin Lu · Black Rice Porridge (280g),,银鹭 · 黑米粥 (280g),1.13 CAD,2024-01-23T17:23:05Z,0
Rice & Soups,Yin Lu,Yin Lu · Black Rice Porridge (280g),,银鹭 · 黑米粥 (280g),1.13 CAD,2024-01-23T17:23:05Z,0
Rice & Soups,Yin Lu,Yin Lu · Longan&Lotus Seed Mixed Congee(6*360g),,银鹭 · 桂圆莲子八宝粥 (6*360g),7.0 CAD,2023-11-14T22:52:06Z,0
Rice Balls & Rice Cakes,Anjoy,Anjoy · Frozen Rice Ball (250g),,"汤圆&年糕, 安井· 酒酿小圆子 (250g)",N/A,2024-01-13T11:14:11Z,5
Rice Balls & Rice Cakes,BaiYuLan,BaiYuLan · Frozen Red Glutinous Rice (200g),,白玉兰 · 血糯八宝饭 (200g),1.3 CAD,2024-02-02T05:55:57Z,3
Rice Balls & Rice Cakes,BaiYuLan,BaiYuLan · Frozen Glutious Rice (200g),,白玉兰 · 八宝饭 (200g),1.3 CAD,2024-01-06T03:19:57Z,2
Rice Balls & Rice Cakes,Lovely Uncle,Lovely Uncle · Classic Flavor Frozen Fried Dough Twist (150g),,肥叔 · 油条糍粑经典原味 (150g),2.3 CAD,2024-02-07T09:50:06Z,0
Rice Balls & Rice Cakes,San Quan,San Quan · Frozen Glutinious Rice Balls (320g),,三全 · 福字黑芝麻汤圆 (320g),2.2 CAD,2024-02-02T06:15:54Z,0
Rice Balls & Rice Cakes,San Quan,San Quan · Frozen Sweet Potato Balls (400g),,三全 · 香芋地瓜丸 (400g),3.0 CAD,2023-12-28T23:38:03Z,4
Rice Balls & Rice Cakes,San Quan,San Quan · 3 Flavors Rice Balls (300g),,"<span data-mce-fragment=""1"">黑芝麻；草莓；紫薯</span>, 三全 · 玲珑小汤圆 (300g)",3.0 CAD,2023-12-28T23:33:36Z,4
Rice Balls & Rice Cakes,San Quan,San Quan · Black Sesames Rice Balls (400g),,三全 · 黑糯米黑芝麻汤圆 (400g),2.5 CAD,2023-12-18T23:28:50Z,0
Rice Balls & Rice Cakes,Synear,Synear · Peanut & Proso Millet Rice Ball (454g),,思念 · 大黄米花生汤圆 (454g),2.5 CAD,2024-02-14T04:10:50Z,5
Rice Balls & Rice Cakes,Synear,Synear · Rice Ball Series (400g),,思念 · 宁波风味汤圆系列,2.5 CAD,2023-11-07T03:22:57Z,0
Rice Balls & Rice Cakes,Synear,Synear · Rice Ball Series (400g),,思念 · 宁波风味汤圆系列,2.5 CAD,2023-11-07T03:22:57Z,0
Rice Balls & Rice Cakes,Synear,Synear · Rice Ball Series (400g),,思念 · 宁波风味汤圆系列,N/A,2023-11-07T03:22:57Z,0
Rice Balls & Rice Cakes,Synear,Synear · Rice Ball Series (400g),,思念 · 宁波风味汤圆系列,2.5 CAD,2023-11-07T03:22:57Z,0
Rice Balls & Rice Cakes,Synear,Synear · Black Sesame & Proso Millet Rice Ball (454g),,思念 · 大黄米黑芝麻汤圆(454g),2.5 CAD,2024-02-14T04:11:54Z,0
Rice Balls & Rice Cakes,Synear,Synear · Mixed Rice Ball (260g),,思念 · 彩趣小小汤圆 (260g),2.5 CAD,2023-10-31T23:27:18Z,0
Rice Balls & Rice Cakes,Synear,Synear · Duck Egg Yolk Rice Ball (320g),,思念 · 蛋黄流沙玉汤圆 (320g),N/A,2023-11-07T03:22:57Z,0
Rice Balls & Rice Cakes,Wan Chai Ferry,Wan Chai Ferry · Frozen Mini Glutinious Rice Ball (360g),,湾仔码头 · 迷你水晶汤圆 (360g),6.0 CAD,2024-01-06T03:46:12Z,0
Rice Balls & Rice Cakes,Wan Chai Ferry,Wan Chai Ferry · Frozen Glutinous Rice Ball (146g),,湾仔码头 · 椰风芒芒爆浆啵啵小圆子 (146g),4.8 CAD,2023-12-29T00:14:35Z,0
Rice Balls & Rice Cakes,Wan Chai Ferry,Wan Chai Ferry · Frozen Glutinous Taro Rice Ball (146g),,湾仔码头 · 纯牛乳茶芋泥爆浆啵啵小圆子 (146g),4.8 CAD,2023-12-29T00:11:00Z,0
Rice Balls & Rice Cakes,XMLS,XMLS · Yogut Burst Glutinous Rice Cakes Series (300g),,香米拉丝 · 酸奶爆浆糍粑 (300g),2.5 CAD,2023-11-28T03:06:05Z,0
Rice Crackers,Hot Kid,Hot Kid · Original Ball Cake (210g),,旺仔 · 小馒头 (210g),N/A,2023-11-07T06:51:51Z,0
Rice Crackers,Mi Lao Tou,Mi Lao Tou · Peanut Wheat Cracker(400g）,,米老头 · 农夫小舍麦通花生味 (400g),3.3 CAD,2023-11-15T22:28:20Z,0
Rice Crackers,Mi Lao Tou,Mi Lao Tou · Sesame Wheat Cracker(400g）,,米老头 · 农夫小舍麦通芝麻味 (400g),3.3 CAD,2023-11-15T22:24:54Z,0
Rice Crackers,Mi Lao Tou,Mi Lao Tou · Peanut Rice Cracker(400g）,,米老头 · 米通花生味 (400g),3.3 CAD,2023-11-15T22:25:16Z,0
Rice Crackers,Samyang,Samyang · Hot Chicken Rice Cake(120g),,三养 · 辣鸡味年糕条 (120g),N/A,2023-11-07T06:51:29Z,0
Rice Crackers,Unknown,Mi Lao Tou ·Sesame Rice Cracker(400g）,,米老头 · 香米通芝麻味 (400g),3.3 CAD,2023-11-15T22:30:49Z,0
Rice Crackers,WMXZ,WMXZ · Spicy Flavor Black Rice Crispy Rice Crackers (210g),,"锅巴, 无名小卒 · 黑米锅巴麻辣味 (210g)",2.5 CAD,2024-01-10T22:03:21Z,0
Rice Crackers,WMXZ,WMXZ · Original Flavor Black Rice Crispy Rice Crackers (210g),,"锅巴, 无名小卒 · 黑米锅巴原味 (210g)",2.5 CAD,2024-01-10T21:59:06Z,0
Rice Crackers,WMXZ,WMXZ · Original Flavor Crispy Rice Crackers (210g),,"锅巴, 无名小卒 · 脆锅巴原味 (210g)",2.5 CAD,2024-01-10T22:13:11Z,0
Rice Crackers,WMXZ,WMXZ · Crawfish Flavor Crispy Rice Crackers (210g),,"锅巴, 无名小卒 · 脆锅巴小龙虾味 (210g)",2.5 CAD,2024-01-10T22:19:52Z,0
Rice Crackers,WMXZ,WMXZ · Crab Flavor Crispy Rice Crackers (210g),,"锅巴, 无名小卒 · 脆锅巴蟹黄味 (210g)",2.5 CAD,2024-01-10T22:11:46Z,0
Rice Crackers,WMXZ,WMXZ · Spicy Flavor Crispy Rice Crackers (210g),,"锅巴, 无名小卒 · 脆锅巴麻辣味 (210g)",2.5 CAD,2024-01-10T22:08:59Z,0
Rice Crackers,Want Want,Want Want · Black Pepper Flavor Golden Rice Crackers (60g),,旺旺 · 小小酥黑胡椒味 (60g),1.3 CAD,2024-02-04T23:55:31Z,0
Rice Crackers,Want Want,Want Want · Chicken Flavor Golden Rice Crackers (60g),,旺旺 · 小小酥葱香鸡肉味 (60g),1.3 CAD,2024-02-04T23:54:13Z,0
Rice Crackers,Want Want,Want Want · Original Flavor Golden Rice Crackers (60g),,旺旺 · 小小酥原味 (60g),1.3 CAD,2024-02-04T23:52:07Z,0
Rice Crackers,Want Want,Want Want  · Sea Salt Rice Crackers (150g),,旺旺 · 盐味厚烧（150g）,2.65 CAD,2023-12-07T05:10:12Z,0
Rice Crackers,Want Want,Want Want  · Seaweed Rice Crackers (160g),,旺旺 · 海苔厚烧 (160g),2.65 CAD,2023-12-07T06:17:09Z,0
Rice Crackers,Want Want,Want Want · Crunchy Senbei Rice Crackers (155g),,旺旺 · 大仙贝酥 (155g),3.1 CAD,2023-12-07T04:59:03Z,0
Rice Crackers,Want Want,Want Want · Spicy Flavor Shelly Senbei Rice Crackers (150g),,旺旺 · 香辣味旺旺雪饼 (150g),2.81 CAD,2023-12-07T04:31:29Z,0
Rice Crackers,Want Want,Want Want · Shallot Chicken Flavor Golden Rice Crackers（180g）,,旺旺 · 葱香鸡味小小酥 (160g),N/A,2023-11-07T06:51:49Z,0
Rice Crackers,Want Want,Want Want · Black Pepper Flavor Golden Rice Crackers (180g),,旺旺 · 黑胡椒味小小酥 (180g),3.5 CAD,2023-11-15T22:43:20Z,0
Rice Crackers,Want Want,Want Want  · Shelly Rice Cracker (400g),,旺旺 · 雪饼经济包 (400g),N/A,2023-11-07T06:51:52Z,5
Rice Crackers,Want Want,Want Want · Senbei Rice Cracker (92g),,旺旺 · 旺旺仙贝 (400g),N/A,2023-11-07T06:51:54Z,0
Rice Crackers,Want Want,Want Want · Original Flavor Golden Rice Crackers (160g),,旺旺 · 原味小小酥 (160g),N/A,2023-11-07T06:51:50Z,0
Rice Crackers,Xiao Huan Xiong,Xiao Huan Xiong · Crisp Noodle Series (35g),,小浣熊 · 干脆面系列 (35g),N/A,2023-11-26T22:29:44Z,0
Rice Crackers,Xiao Huan Xiong,Xiao Huan Xiong · Crisp Noodle Series (35g),,小浣熊 · 干脆面系列 (35g),N/A,2023-11-26T22:29:44Z,0
Rice Crackers,Xiao Huan Xiong,Xiao Huan Xiong · Crisp Noodle Series (35g),,小浣熊 · 干脆面系列 (35g),N/A,2023-11-26T22:29:44Z,0
Rice Crackers,Xiao Huan Xiong,Xiao Huan Xiong · Crisp Noodle Series (35g),,小浣熊 · 干脆面系列 (35g),N/A,2023-11-26T22:29:44Z,0
Rice Crackers,Xiao Huan Xiong,Xiao Huan Xiong · Crisp Noodle Series (35g),,小浣熊 · 干脆面系列 (35g),N/A,2023-11-26T22:29:44Z,0
Rice Crackers,Xiao Huan Xiong,Xiao Huan Xiong · Crisp Noodle Series (35g),,小浣熊 · 干脆面系列 (35g),N/A,2023-11-26T22:29:44Z,0
Rice Crackers,Xiao Huan Xiong,Xiao Huan Xiong · Crisp Noodle Series (35g),,小浣熊 · 干脆面系列 (35g),N/A,2023-12-30T01:39:04Z,0
Rice Crackers,Xiao Huan Xiong,Xiao Huan Xiong · Crisp Noodle Series (35g),,小浣熊 · 干脆面系列 (35g),N/A,2023-12-30T01:39:04Z,0
Rice Crackers,XunTangJi,XunTangJi · Corn Soup Rice Crust(80g),,寻唐记 · 玉米浓汤味锅巴 (80g),N/A,2023-11-07T06:51:26Z,5
Rice Crackers,XunTangJi,XunTangJi · Spicy Grilled Fish Rice Crust(80g),,寻唐记 · 麻辣烤鱼味锅巴 (80g),N/A,2023-11-07T06:51:26Z,0
Rice Crackers,XunTangJi,XunTangJi · Spicy Fried Crab Rice Crust(80g),,寻唐记 · 香辣炒蟹味锅巴 (80g),N/A,2023-11-07T06:51:27Z,0
Rice Crackers,YNL,YNL · Seaweed Flavor Crispy Rice Crackers (170g),,友能量 · 肉松锅巴海苔味 (170g),2.0 CAD,2024-01-17T18:28:25Z,0
Rice Crackers,YNL,YNL · BBQ Flavor Crispy Rice Crackers (170g),,友能量 · 肉松锅巴烧烤味 (170g),2.0 CAD,2024-01-17T18:29:56Z,0
Seafood Snacks,JinZai,JinZai · Fried Fish With Sauce (12g*20),,劲仔 · 酱汁味小鱼 (12g*20),4.8 CAD,2023-12-09T05:51:35Z,0
Seafood Snacks,JinZai,JinZai · Fired Hot and Spicy Fish (110g),,劲仔 · 麻辣味小鱼 (110g),2.6 CAD,2023-12-09T10:01:48Z,0
Seafood Snacks,JinZai,JinZai · Fire Fish With Sauce (110g),,劲仔 · 酱汁味小鱼 (110g),2.6 CAD,2023-12-09T10:05:11Z,0
Seafood Snacks,JinZai,JinZai · Spicy Fish (110g),,劲仔 · 香辣味小鱼 (110g),2.6 CAD,2023-12-09T09:59:23Z,0
Seafood Snacks,JinZai,JinZai · Fired Hot and Spicy Fish (12g*20),,劲仔 · 麻辣味小鱼 (12g*20),4.8 CAD,2023-12-09T05:37:28Z,0
Seafood Snacks,JinZai,JinZai · Fried Spicy Fish (12g*20),,劲仔 · 香辣味小鱼 (12g*20),4.8 CAD,2023-12-09T05:30:05Z,0
Seafood Snacks,JinZai,JinZai · Marinade Flavor Fish(20*12g),,劲仔 · 卤香味小鱼 (20*12g),4.8 CAD,2023-12-09T05:44:24Z,0
Seafood Snacks,Wei Long,Wei Long · Fengchi Kelp(252g),,卫龙 · 风吃海带(252g),3.6 CAD,2023-12-09T03:55:17Z,0
Seafood Snacks,Wei Long,Wei Long · Spicy Little Fish(150g),,卫龙 · 小鱼 (150g),3.0 CAD,2023-12-27T19:59:44Z,0
Seafood Snacks,Wei Long,Wei Long · Spicy Fish Tofu(180g),,卫龙 · 鱼豆腐 (180g),N/A,2023-11-07T06:51:08Z,0
Seafood Snacks,Xiao Hu Ya,Xiao Hu Ya · Spicy Braised Lotus Root (308g),,小胡鸭 香辣味卤藕 (308g),4.8 CAD,2023-11-17T01:51:55Z,0
Seafood Snacks,Xiao Hu Ya,Xiao Hu Ya · Spicy Kelp (115g),,小胡鸭 · 香辣味海带 (115g),2.7 CAD,2023-11-17T01:48:56Z,0
Seafood Snacks,Zero,Zero · Garlic Flavor Sea Snail Konjac (100g),,天然零 · 魔芋厚切海螺片蒜香味 (100g),N/A,2024-02-10T19:28:42Z,0
Seafood Snacks,Zhua Yu De Mao,Zhua Yu De Mao · Chili Flavor Squid (80g),,抓鱼的猫 · 香辣鱿鱼 (80g),2.3 CAD,2024-01-31T16:32:12Z,0
Seafood Snacks,Zhua Yu De Mao,Zhua Yu De Mao · Braised Crayfish (15*22g),,抓鱼的猫 · 油焖小龙虾 (15*22g),7.0 CAD,2023-12-20T22:51:06Z,4
Self-Heating Meals,Chef Shuo,Chef Shuo · Pepper Chicken (795g),,郭生说 · 新疆椒麻鸡 (795g) ,11.0 CAD,2023-12-21T20:04:59Z,0
Self-Heating Meals,HaiDiLao,HaiDiLao · Spicy Pork Self-Heating Hot Pot (275g),,海底捞 · 麻辣小酥肉自煮火锅套餐 (275g),6.5 CAD,2024-02-06T02:33:41Z,0
Self-Heating Meals,HaiDiLao,HaiDiLao · Tomato & Pork Self-Heating Hot Pot (275g),,海底捞 · 番茄小酥肉自煮火锅套餐 (275g),6.5 CAD,2024-02-06T02:23:42Z,0
Self-Heating Meals,HaiDiLao,HaiDiLao · Cheng Du Self-Heating Hot Pot (300g),,海底捞 · 老成都自煮火锅套餐 (300g),6.5 CAD,2024-02-06T02:13:25Z,0
Self-Heating Meals,HaiDiLao,HaiDiLao · Beef Brisket&Tomato Self-cooking Hot Pot (365g),,海底捞 · 番茄牛腩自热锅 (365g),9.5 CAD,2023-11-10T16:11:25Z,0
Self-Heating Meals,HaiDiLao,HaiDiLao · Spicy Beef Self-cooking Hot Pot (435g),,海底捞 · 麻辣嫩牛自热锅 (435g),9.5 CAD,2023-11-10T16:13:58Z,0
Self-Heating Meals,HaiDiLao,HaiDiLao · Beef Tripe Self-cooking Hot Pot (435g),,海底捞 · 脆爽牛肚自热锅 (435g),9.5 CAD,2023-11-10T16:11:55Z,0
Self-Heating Meals,Kai Xiao Zao,Kai Xiao Zao · Braised Pork With Shiitake Mushrooms Flavor Self-Heating Pot (236g),,"自热饭, 开小灶 · 小香菇炖肉自热饭 (236g)",6.0 CAD,2024-01-10T21:39:00Z,5
Self-Heating Meals,Kai Xiao Zao,Kai Xiao Zao · Kung Pao Chicken Flavor Self-Heating Pot (251g),,"自热饭, 开小灶 · 宫保鸡丁自热饭 (251g)",N/A,2024-01-10T21:35:33Z,0
Self-Heating Meals,Kai Xiao Zao,Kai Xiao Zao · Braised Beef Brisket With Potatoes Flavor Self-Heating Pot (251g),,"自热饭, 开小灶 · 土豆烩牛腩 (251g)",6.0 CAD,2024-01-10T21:18:56Z,0
Self-Heating Meals,Kai Xiao Zao,Kai Xiao Zao · Szechuan Boiled Beef Flavor Self-Heating Pot (241g),,"自热饭, 开小灶 · 水煮牛肉自热饭 (241g)",N/A,2024-01-10T21:21:42Z,0
Self-Heating Meals,Kai Xiao Zao,Kai Xiao Zao · Cantonese Sausage Clay Pot Rice Flavor Self-Heating Pot (182g),,"自热饭, 开小灶 · 广式腊肠煲仔饭 (182g)",6.0 CAD,2024-01-10T21:32:15Z,0
Self-Heating Meals,Mo Xiao Xian,Mo Xiao Xian · Cured Pork With Green Beans Clay Pot Rice Flavor Self-Heating Pot (275g),,莫小仙 · 川式腊肉味煲仔饭自热饭 (275g),6.0 CAD,2023-12-08T20:16:57Z,5
Self-Heating Meals,Mo Xiao Xian,Mo Xiao Xian · Beef With Bamboo Shoots Clay Pot Flavor Self-Heating Pot (275g),,莫小仙 · 笋尖嫩牛味煲仔饭自热饭 (275g),6.0 CAD,2023-12-08T20:10:26Z,3
Self-Heating Meals,Mo Xiao Xian,Mo Xiao Xian · Yuxiang Stewed Pork Clay Pot Rice Flavor Self-Heating Pot (275g),,莫小仙 · 鱼香肉丝味煲仔饭自热饭 (275g),6.0 CAD,2023-12-08T20:04:48Z,0
Self-Heating Meals,Mo Xiao Xian,Mo Xiao Xian · Beef With Bamboo Shoots Flavor Self-Heating Pot (275g),,莫小仙 · 笋尖牛肉味自热饭 (275g),6.0 CAD,2023-12-08T19:54:23Z,0
Self-Heating Meals,Mo Xiao Xian,Mo Xiao Xian · Braised Chicken Chunks Flavor Self-Heating Pot (275g),,莫小仙 · 黄焖鸡肉块味自热饭 (275g),6.0 CAD,2023-12-08T20:23:16Z,0
Self-Heating Meals,Mo Xiao Xian,Mo Xiao Xian · Cantonese Sausage Flavor Self-Heating Pot (275g),,莫小仙 · 广式香肠味自热饭 (275g),6.0 CAD,2023-12-08T20:31:16Z,0
